t_f,rho_f
-15.2657817221701,-0.961939447870061
-15.5041387726544,-0.985722615840715
-14.9515264957183,-0.952133435999955
-16.208239240677,-1.03738015109447
-15.5604602111527,-0.99759090917802
-16.010172443528,-1.02550412165541
-17.1990229732658,-1.09097646598808
-15.9456543019809,-1.01231915074142
-14.9445310264353,-0.949389033585754
-14.7533691458448,-0.934516264312268
-14.6056292772696,-0.929259794311664
-15.4090881734349,-0.981135503501971
-17.4578406985898,-1.11064809963173
-16.1417761303595,-1.02465664345261
-15.0111303480267,-0.9633732168199
-12.7499082155609,-0.793587135336752
-17.5497850422914,-1.10901205002097
-14.1619476971265,-0.895906707716544
-15.2680214440789,-0.973626185524455
-16.3917377804787,-1.04325571929204
-15.8378520714713,-1.00115992939386
-16.6766715660089,-1.06418711489335
-14.7010150544249,-0.935097039524327
-15.2272861294641,-0.970801027202573
-15.0017609282669,-0.956723622195473
-16.028555015364,-1.02072273981105
-17.2319307221978,-1.09159897359107
-16.2446748326574,-1.03503664979952
-16.2905148044719,-1.03565346115224
-15.6865154026211,-1.00464907330048
-14.6472300123255,-0.931026136821625
-15.1295183914674,-0.964839728224135
-15.5852942046995,-0.992545616824183
-16.5159023574002,-1.04954724438595
-14.9979285781001,-0.953886032876506
-16.3974490080895,-1.04349020756779
-16.0175088428735,-1.02048915831743
-14.4426449570247,-0.913222069415707
-15.7895181570066,-1.00534051684715
-16.8424586125664,-1.07115859291793
-15.801610217619,-1.00860989234671
-15.3507790403684,-0.978357437842721
-15.7156953067691,-1.00002691933108
-14.8511115794003,-0.948751998309907
-14.8801270595455,-0.947452742731791
-16.5459698962723,-1.05209628674639
-16.1913027994403,-1.03131346043095
-15.6365268318973,-0.99932693505155
-15.7529022401772,-1.00497205253726
-16.7820050736089,-1.06880320804014
-16.7998049530234,-1.06874009659472
-16.1689416350726,-1.03049633804898
-15.505643999984,-0.98590857766676
-16.8202692135737,-1.070370067313
-16.2834676479918,-1.03580318752505
-16.5341590919733,-1.04316354053026
-16.4202521877462,-1.04328577340744
-16.0017552020812,-1.01781554627614
-15.5897140212733,-0.998998029279827
-15.7831836177012,-1.00855529532161
-15.2825611033052,-0.968784747461617
-15.4246347669954,-0.97622046809443
-16.3328642658179,-1.04075112174226
-14.9739034238328,-0.95315115773845
-16.2722262690712,-1.03383622555623
-14.6477413645431,-0.929032747915625
-17.770699565013,-1.1254900184588
-16.7176900622357,-1.0624076464987
-15.8270775383084,-1.00706482957937
-14.5043269990918,-0.922393840406686
-15.0145888918199,-0.954205264239858
-15.412701620047,-0.981535966512549
-16.6397202573625,-1.05887973706192
-16.7618439004262,-1.07098824856639
-16.919178408523,-1.07592930174663
-17.4725695609488,-1.10699450888849
-16.1082305491234,-1.02680768053394
-16.1825345343173,-1.03446663382908
-14.8376998360296,-0.943662650250719
-14.2607442009435,-0.911360534023034
-15.1474379969458,-0.969370505833195
-16.7647593920495,-1.06666539446836
-16.2153257363511,-1.0308214494063
-16.619035237167,-1.05622434903021
-15.0973537923662,-0.962348993113792
-15.949042526073,-1.0171965894528
-15.2598738109699,-0.971741986856076
-14.4652803343774,-0.919959184888648
-16.3557765119267,-1.03816074721234
-15.7150545697486,-0.999685298394233
-15.7053393992821,-1.00857588764014
-15.8092357084803,-1.00729884785606
-14.5017508281267,-0.918054858072731
-15.9965445030143,-1.0189151979709
-15.5144246332405,-0.986498764975206
-15.081847370466,-0.961929480172592
-17.5714609693395,-1.11545357139834
-14.8914649835383,-0.953874798054936
-17.1558393634839,-1.08886790696026
-15.5873843723418,-0.993602012688337
-16.7445391181245,-1.06656150781504
-15.5004501217481,-0.989781559456143
-15.9877593566814,-1.02071602756268
-13.9726970919598,-0.895188184978745
-16.7906310005412,-1.06868882056878
-16.7487682092593,-1.06912694987582
-17.3780847457547,-1.10450128092667
-18.2176721624164,-1.14912984485845
-14.614045498163,-0.928066987188421
-15.8024564948195,-1.00854729136551
-16.1827861630291,-1.03135792319638
-17.6749566320286,-1.12031004934069
-17.8889565840474,-1.1302063791958
-17.0561412101531,-1.08628436532799
-15.834859932375,-1.00877626533857
-15.7605817655736,-0.996916333754916
-17.1136467599667,-1.08572916776459
-16.3774983941778,-1.03533657983854
-18.2929187769601,-1.15005174508291
-15.6088171294319,-0.999480546176318
-16.2920554256706,-1.04314079037773
-18.1345358268562,-1.14356174440818
-14.6918464047576,-0.934714080794153
-15.9536988860492,-1.01544252600338
-15.6148359365217,-0.997150205056395
-16.0493992335728,-1.02372515247263
-15.5229722981636,-0.989175580601436
-15.8223858459524,-1.00856310323142
-15.3279742775169,-0.982953817756602
-14.114210749394,-0.896083315422106
-15.8699315673029,-1.0112480858872
-15.034781646171,-0.958237337825688
-15.9137494475288,-1.01269338985088
-16.1330409014603,-1.03009592322609
-15.1548959093019,-0.968614710560522
-16.8020445658577,-1.07230418280518
-14.8002190033003,-0.942271820230666
-12.8265813569841,-0.811533688198001
-16.3596143062516,-1.04248343752166
-16.4801954693048,-1.04664872915733
-16.219185868146,-1.03799851049833
-16.0090216196966,-1.02181008789109
-15.271089569396,-0.9769862405553
-14.9381711198093,-0.949211752253267
-15.4660333555491,-0.985009350948984
-14.812292184245,-0.943136759504664
-17.2105660104277,-1.08543506016055
-17.4233071884381,-1.10102745405161
-16.4751581344943,-1.05038497499002
-14.0252151249386,-0.890529039539519
-16.401070762384,-1.04365354860313
-17.010975437739,-1.07995709023281
-17.1441890202539,-1.08829432304541
-17.4941920288736,-1.11111522282767
-15.8390848849197,-1.00449348512846
-15.3787811448786,-0.980556118912743
-14.9628371493055,-0.948635400530661
-16.3702762510073,-1.0428648921942
-17.5150954611872,-1.10979447370328
-16.4383579922295,-1.04740097045252
-15.6947050300062,-1.01704290270347
-14.2059048791132,-0.909326722395334
-16.5441836662762,-1.05009170191551
-15.4531730656882,-0.981293413395714
-17.3736111116163,-1.10190262083099
-16.1128536198164,-1.02069899069114
-16.7903396677845,-1.06763153049964
-13.1316129108322,-0.829662165515487
-17.0595902652785,-1.07559244874005
-12.9230329878412,-0.808828598111676
-16.6012344793636,-1.05623651033041
-13.9745830893242,-0.886162766668137
-14.8140300630781,-0.949059893481676
-17.3087055986836,-1.09767451324099
-16.8359511694692,-1.06955235754613
-16.0950773680436,-1.02520525949216
-14.6805507897853,-0.934937143799091
-15.1919487115601,-0.970298017442192
-16.9781962342148,-1.0812756141589
-17.1760971553979,-1.08951861988444
-17.0169812376196,-1.08186377546423
-14.9715652922654,-0.954255777851643
-14.6990270440717,-0.929516397795196
-17.716415011638,-1.12334654030829
-14.8196935823949,-0.943286109617617
-16.4395048919867,-1.04525235360635
-14.9693255185224,-0.953449429371419
-16.0238675124441,-1.02253753130415
-15.4426159261539,-0.986211763355823
-14.7310779136144,-0.936511855884341
-16.7929009394676,-1.06845644774839
-15.2590099248922,-0.97720035541493
-16.0293223199423,-1.02188881044557
-15.3203678112123,-0.968331611987502
-15.5106579552952,-0.989463873460809
-16.3355012490447,-1.03941123794788
-16.4416375946145,-1.0485497592328
-14.7957701883006,-0.940335496376455
-13.0899894924439,-0.829060670675082
-16.1071620520285,-1.0253015530219
-15.0038667167416,-0.961271203474789
-15.5085303713509,-0.992279734110494
-15.7111239554621,-1.00163385071811
-16.4043187187284,-1.04639533390976
-17.2218556269096,-1.0930619357217
-15.352611977792,-0.978046350304768
-14.2727428108814,-0.906570063355814
-16.2874856326565,-1.03898674879098
-14.3656621481975,-0.911922591597676
-16.7485150520356,-1.06736009466168
-14.911218502854,-0.949195632836102
-17.0002946644793,-1.086464592771
-14.6689836099803,-0.931798766917595
-16.9352264012969,-1.07873943166264
-14.1961485419394,-0.900654047262184
-16.7199143452374,-1.07009936418188
-15.9539033326855,-1.01101118623754
-16.9328542478056,-1.07899536276271
-15.5101573804302,-0.998103241246314
-17.8949767236352,-1.13280927506813
-14.3830320752772,-0.914053615939609
-15.0080288417168,-0.968123831457528
-16.0664554469225,-1.01550824585336
-15.7201038970868,-1.00727722580526
-14.8470610750401,-0.944266033841154
-15.2429826478416,-0.964433019058194
-16.7080387260726,-1.06299835038909
-16.206872754414,-1.03429563698214
-16.1015662780029,-1.02610982408854
-16.9044151528072,-1.07335307330034
-15.7351806962138,-1.0035146522579
-15.8690937408476,-1.01280267232732
-16.3910165990942,-1.04157524196131
-14.295896027239,-0.902902481947186
-15.2844800912284,-0.976302114895357
-16.2225826480842,-1.03452475502122
-15.4995417355786,-0.988260998033876
-16.2115309670053,-1.03742426931673
-16.0732391507113,-1.03026835824608
-16.0313159792775,-1.03064481430232
-15.7676293143369,-1.0056989984436
-14.1382118626626,-0.903141026993886
-16.1626554843313,-1.02854465728839
-16.1615489889489,-1.03019503624733
-15.8580003292773,-1.01290424676597
-16.1888651193484,-1.0337228293826
-15.6865852386346,-0.997097282013434
-16.5811498006966,-1.05800422751447
-14.8796858353801,-0.951266614143804
-17.1227244492546,-1.08620702516006
-16.972416460481,-1.06745628550942
-16.8083341375429,-1.06757880090078
-17.1986205163645,-1.09098688001483
-16.2881064505317,-1.03421791144062
-16.1391873847803,-1.02858049192716
-14.9950864914538,-0.952276690150399
-16.9686724058164,-1.07630294379857
-16.2412874694566,-1.03371689231987
-14.9457053533266,-0.952008665112848
-16.5402315545711,-1.05592616930306
-15.465377451141,-0.99105679203106
-14.5618567035049,-0.926448702440685
-14.8719628126024,-0.94935917386026
-16.1529520975191,-1.0335326606282
-14.8742904877262,-0.946534560564993
-14.3098870088033,-0.910979743945429
-15.5698084785151,-0.992348073078239
-15.4913993449405,-0.985990060576917
-16.5220468430754,-1.04434376399355
-16.3707280056955,-1.04373887088644
-15.6804973464788,-0.999752148779193
-16.8099683876803,-1.07744633080406
-14.3029952673063,-0.909182622898791
-15.0571063272193,-0.959445586863044
-16.3109035911274,-1.04177080722351
-13.7421012430236,-0.868226591368721
-16.4082768487361,-1.03502126596877
-16.0089281962363,-1.02009585829705
-16.0614017661793,-1.01793427673464
-16.0484437502701,-1.02211245384836
-15.9829526412992,-1.0128302911088
-16.5386933851191,-1.05293853431072
-16.9358079465921,-1.07127796685704
-14.0854562225389,-0.892651941205515
-15.2978208676492,-0.970886231693775
-16.5982084885079,-1.06664737182251
-14.969120720953,-0.945325335643342
-18.2467494377419,-1.14984732438937
-14.2825051882673,-0.90115285197411
-14.5383501698333,-0.925102256916277
-14.3811716479439,-0.911200460036297
-16.2052074441741,-1.03498222216124
-16.1049037086446,-1.02415855414904
-15.7955252180227,-1.00528835872429
-16.4663119735805,-1.04573483745783
-16.3626964583098,-1.03652510799545
-15.8051126696818,-1.009208406227
-15.7783011217273,-1.00594354370812
-15.5380019056716,-0.988323134408331
-15.8030247642242,-1.00494395885783
-15.1509903695626,-0.96482916755164
-15.2698657830342,-0.973574894465105
-14.3016208286664,-0.920972473469592
-15.8289734448546,-1.01155106423266
-16.5321186231642,-1.04916729059478
-15.8302588261926,-1.0122685430212
-16.2504802964495,-1.03584194324777
-16.0462463133648,-1.02669371890203
-15.2747284888069,-0.975117329021749
-14.0054804084267,-0.887641333055294
-14.2962995120812,-0.90847105902557
-15.1320881268465,-0.960895291806726
-14.2428907410019,-0.905213398351563
-14.510962394085,-0.92742335551481
-14.7947918863328,-0.935219252899625
-16.3717426995759,-1.04442560456674
-16.3061699576889,-1.03442039444451
-17.9799086530737,-1.13781250748533
-16.5419377646105,-1.05131268570649
-16.8386624247752,-1.07241412209053
-16.299191514639,-1.03813213519882
-16.8824721726044,-1.07645870050808
-17.0396181263289,-1.08178909996519
-16.5007938709786,-1.05594000773487
-16.3663950451493,-1.0398862719391
-14.5855202894966,-0.929241383108009
-15.4251501903232,-0.981550718722748
-17.1446187007166,-1.08931492086082
-15.4254361652497,-0.983367785841542
-17.3182282982252,-1.09742367908273
-14.6953267473827,-0.932651333385107
-16.3202205978188,-1.03888337484992
-15.3568033714465,-0.981095147260971
-16.2501387856672,-1.0380793292679
-15.6787879599754,-0.997063639204337
-17.9247383859645,-1.13285576701774
-15.7801172852374,-1.00393491419981
-15.8982090423713,-1.01428021003962
-17.0165568374977,-1.08025790028675
-15.7730874088177,-1.00455843569483
-15.3897705377801,-0.981105159158834
-14.9639651485395,-0.953067613791551
-16.5642261289651,-1.05355593464499
-14.4239365633262,-0.91652944312621
-15.4172156779936,-0.982479349611985
-18.0906608311988,-1.13667539186201
-16.4052186263079,-1.04397892337747
-15.0486458659504,-0.961517963246883
-14.698118964761,-0.932761192716837
-14.9405958509483,-0.948147773466838
-15.3878365667236,-0.974984235393093
-15.0111057558244,-0.958464884477624
-14.4700861250402,-0.929884587855835
-16.8995497753111,-1.07497938011678
-15.2910471132545,-0.974722863074074
-14.5936899391108,-0.929164878503053
-14.8183591267941,-0.935876991775272
-15.6928748195294,-0.9996271787601
-15.6288338554734,-0.996008253331315
-15.6632645815001,-0.998057068954195
-15.7027589972424,-1.01014382218642
-16.3486332409639,-1.03567888267091
-16.2041717639598,-1.03255466707092
-16.1830077018085,-1.02108708575073
-15.1255666660503,-0.957953779350156
-15.3132668912197,-0.9739384127066
-14.5660604523972,-0.925937168557496
-15.7264872888372,-0.997655319864673
-17.5155658506168,-1.10703145127516
-15.9041573210312,-1.01557583534153
-15.462776718987,-0.988817069213931
-16.6397650139526,-1.06093803143543
-14.9769395402225,-0.956390707474335
-17.0544064408921,-1.08526356108474
-17.2488624641907,-1.09456776997722
-14.5147983894271,-0.91334329584152
-13.856857507272,-0.87643114573735
-15.4865857509052,-0.99601129075469
-14.7678845211827,-0.938495210710304
-15.0587919539657,-0.959481906874386
-18.3159476626511,-1.1550408631047
-16.6912569120704,-1.062048797382
-13.9869708199029,-0.884421263823007
-14.3551924208704,-0.911644858697263
-15.5707832653467,-1.00185886262299
-15.7565792234414,-1.00297347154013
-16.2227981370573,-1.03363270994197
-15.8182648799598,-1.01343845613543
-17.1883703398974,-1.09137229766457
-13.4785388785992,-0.851636823345061
-16.3538934997979,-1.04359983885904
-17.2026110396662,-1.08905945789044
-17.4910911641159,-1.10841585815561
-14.1778509880015,-0.909879402280005
-13.7552293851815,-0.869937003220044
-16.1944565519557,-1.02783180873546
-17.532525343646,-1.11235850560012
-15.6265006291563,-0.990287580766283
-17.150940435979,-1.08660490452791
-16.8615438190409,-1.07455266148409
-15.430771276925,-0.985249409436856
-15.402054325732,-0.979490961874602
-15.7896384568276,-0.988248497445952
-15.3597521845217,-0.987669974493785
-13.9945303379626,-0.887585983316653
-15.2148590015462,-0.966005604366522
-15.5209286002924,-0.992048434211527
-15.7443167820859,-0.997097996921046
-14.9605708630004,-0.951904439289633
-18.2615934134604,-1.15124953425279
-15.5280847647162,-0.991149413845483
-18.1732886846508,-1.14885081785992
-15.6101577749069,-0.996224965990469
-14.3740450880179,-0.905439990176397
-15.6968076383416,-0.998888760671547
-15.6915695881032,-1.00262338923809
-15.1395416674832,-0.964812955731626
-16.8185854636694,-1.06824779601875
-16.4723431250379,-1.05194519395247
-15.8178894376987,-1.00843649896329
-16.3529042589794,-1.03967564491742
-16.9082784201336,-1.07087442299326
-17.442113418732,-1.10572281937837
-15.7552309705289,-1.00871781106213
-17.2434232186302,-1.0945408495729
-16.1166182723926,-1.03179983864318
-17.5959487321115,-1.11360416753506
-15.1567974271109,-0.966117311546139
-14.8119756190101,-0.942687495355403
-16.8989292075064,-1.07489117293691
-15.5950782073109,-0.989962748109455
-14.2818405690873,-0.915464208204338
-15.4650720849333,-0.985767849805701
-15.2915731599534,-0.969609942185547
-15.3444858625032,-0.988103646547836
-13.6235809396922,-0.859548484619561
-15.4754483546839,-0.985733236100108
-16.1540274521489,-1.02915281345483
-16.214937740116,-1.03026631950282
-16.437477201828,-1.04687706117277
-15.761983815812,-1.00374673206454
-16.8633668445938,-1.07261069835316
-14.8678810953486,-0.943285685267028
-14.6024588105868,-0.926383770804273
-17.7404373230598,-1.1224496832446
-17.3342735740265,-1.09962266143934
-16.7991521245018,-1.07136743680735
-14.51476274241,-0.929081616929799
-16.43376181646,-1.04726251174783
-15.1968580957619,-0.967649305299225
-17.4642223404378,-1.10511444329105
-17.2168548896897,-1.09042985984969
-14.0183160426658,-0.880597222187182
-16.9487662472686,-1.07460052254815
-15.5735976758983,-0.992180410102493
-16.0368739198392,-1.02201511163034
-14.5503382924822,-0.924971225054544
-15.8596252236434,-0.991215083600698
-15.6413220843246,-1.00179586217008
-16.1048517711944,-1.02468487128068
-18.2586323509261,-1.15385492909786
-13.7268837803797,-0.867048801541059
-15.7344914780653,-1.0048601093159
-16.705477094902,-1.06280398266449
-15.5379303165276,-0.992312541711699
-15.5745332144296,-0.993194125062904
-15.2866403240835,-0.972851291482252
-14.9686417053053,-0.953543670803546
-18.3178919107249,-1.15417320673727
-16.828389765739,-1.06867894244981
-15.4002745765214,-0.981194210173626
-14.9942007447814,-0.955491547065951
-15.4049062733951,-0.986116181782225
-16.5284030310551,-1.05244504281102
-15.7130023125604,-1.00098106591142
-14.71354132971,-0.936538197510779
-15.2533551233363,-0.971982367234929
-15.5975631474531,-0.992962975025267
-16.0604795725448,-1.02370194550016
-17.1878932850079,-1.09919284406286
-17.2115489470938,-1.08626730178249
-16.6897129679214,-1.06174317323923
-16.3171335692682,-1.0385680796277
-16.7233148954217,-1.06367002767421
-15.4627822061892,-0.986860091744927
-17.692066794788,-1.11721216835276
-14.4933368588852,-0.910648767311723
-16.2426665607251,-1.03513255266127
-17.0438924695096,-1.07757927571105
-14.7397496714193,-0.938354733327924
-15.6605300323138,-0.998081941244207
-15.9365931587039,-1.01312744186779
-13.4458163559432,-0.847283669057832
-13.1277534984601,-0.826210254578268
-14.9289952230767,-0.951216676124194
-15.9843243265265,-1.01827070781426
-15.8905456949572,-1.01178014844926
-14.2000614202295,-0.900798076168635
-16.1816449180376,-1.03584804053577
-15.8669823036792,-1.01254532704003
-14.6278359413643,-0.930255608901671
-15.3972133107486,-0.98241882692131
-14.0738095033619,-0.894792095767564
-16.2386342441753,-1.03439098017007
-15.5604817355881,-0.991734320970352
-13.6072003709534,-0.860944959889351
-16.8277979103311,-1.0683639352651
-16.5850488340269,-1.0562811199709
-13.6535179242374,-0.862860546829753
-15.4394854168908,-0.987357243770509
-15.220306161292,-0.966767613079172
-15.4102842669887,-0.980962896558906
-14.6825581674808,-0.932380689868771
-16.8860142952123,-1.06881951497966
-14.9027368473912,-0.947108731251152
-15.0175601786527,-0.956484497463487
-15.7061478383654,-1.00247111496662
-15.7758846947005,-1.00127127158705
-15.9174767904337,-1.01511704746176
-14.4874240366176,-0.919981097886355
-16.7123146455307,-1.0561693650444
-16.2309072218231,-1.03130227242347
-15.7472888501738,-1.00658789234691
-14.3012834286454,-0.907907958962509
-18.1687204182547,-1.1531113620776
-16.0088668551546,-1.01972508554538
-15.2927237659482,-0.975320229210391
-18.1694318452595,-1.14818638088419
-15.2849263765477,-0.973844227831855
-14.8784100016415,-0.94651933839451
-14.7349601497956,-0.938098156271596
-15.443297753983,-0.98363361464923
-15.7790532943183,-1.00476523370838
-16.2889937291165,-1.03731914132149
-15.9728324222961,-1.01813403408384
-16.3381666051866,-1.04409284646358
-16.425862169336,-1.04409292822402
-16.272295316698,-1.03965971314382
-14.6796674557956,-0.939172795200952
-18.0621922940562,-1.13976744696811
-16.7003375743696,-1.07199022430114
-17.257475059976,-1.09758124880764
-16.3194530866619,-1.03578225753624
-17.514504423452,-1.10986723630993
-14.9719306487375,-0.952487511151458
-14.927285832108,-0.948968239565686
-14.2463831507094,-0.903052285523452
-16.7034852794686,-1.07309087076235
-15.1055919000128,-0.96329649748577
-15.3845347483384,-0.95728292582152
-14.7457783735018,-0.937259319037727
-15.6598999382721,-0.998978359424836
-15.2201616372377,-0.970030509538042
-14.8517604389605,-0.945498642653311
-15.9111845371854,-1.01756091678445
-16.723089448143,-1.07261960885088
-14.6060880210858,-0.923973947231179
-15.2437950850354,-0.971572123442771
-15.7890679800469,-1.00427279972368
-17.1669766405345,-1.09015566783241
-15.0160959155777,-0.96671312528939
-16.2561712986894,-1.0406802741133
-16.1151710999897,-1.02757749825673
-16.3531660390216,-1.04246414726179
-16.1204221200126,-1.02582169489934
-15.5246098306728,-0.986757999699413
-15.9691375040003,-1.01746308077181
-16.0892447981872,-1.0210359313477
-16.6833844149987,-1.06163811693171
-15.7303933214528,-1.00654794800624
-16.908084406973,-1.07361091274465
-16.1875270151772,-1.02913238815626
-14.3274052335975,-0.909389092878118
-15.666934436943,-1.00172099868441
-13.88731984633,-0.879204026975804
-15.2222781831268,-0.969822654292483
-14.655199296236,-0.941513524461017
-14.5432895089486,-0.930080062189397
-15.4189452420247,-0.982779433618318
-16.5692400426354,-1.05736076033659
-15.8139766860264,-0.999887125447833
-17.7310718035679,-1.11732212931322
-13.9000189468332,-0.879358448593025
-15.1598848741963,-0.965998096959923
-15.2826633736977,-0.962689985244616
-15.3467442511671,-0.970761114776735
-15.9998639509602,-1.01940527851673
-17.2406192330595,-1.1046107794284
-14.3279223888062,-0.905701938284223
-16.9789503443301,-1.07908296090029
-15.2193864865422,-0.957440930795564
-14.932647430421,-0.950813237137024
-16.4801483119213,-1.05127299494716
-16.9715959026191,-1.07826450188088
-16.8496825945322,-1.07156050023669
-17.53097377253,-1.11421795553102
-16.6690825694196,-1.06675392531443
-16.2960586625453,-1.03850648205751
-16.7128480597022,-1.06430956754003
-15.66941833291,-0.998735797551179
-16.3475499733085,-1.04403358574747
-17.3853318561846,-1.10360402061218
-15.8975115038706,-1.01514700493305
-15.5929424148301,-0.994174440536626
-15.0963081051562,-0.960524683887247
-13.5868967373157,-0.857793404974818
-14.7696105938512,-0.940689320979777
-16.9876560777137,-1.0684311734834
-16.0180674151862,-1.02146300733944
-15.4377439067852,-0.979326485602349
-14.6075169743909,-0.927975167701241
-14.8586576940591,-0.946195187069012
-15.6468017012058,-1.0000083612491
-16.020942554274,-1.02110896060791
-14.9624073513571,-0.948544647827925
-17.2034903305595,-1.08846650781682
-15.8409810910323,-1.01097386284077
-17.0055194635742,-1.08065018018301
-15.873685812598,-1.01201871803952
-15.8448584820431,-1.01308336039784
-14.5813114757587,-0.92720003724339
-15.5932724652025,-0.988761513348722
-15.5278230494797,-0.993488304805635
-17.926985057802,-1.1230813559107
-16.9478864697602,-1.07808258998628
-16.4259401685047,-1.04564837244983
-16.4374559728402,-1.04356513883006
-15.1708314082584,-0.966519021157825
-14.6639127467273,-0.932903896355627
-15.1587212358651,-0.966579483866182
-16.1627397833059,-1.02583601530614
-15.7370675135951,-1.00389628428395
-16.7429495078513,-1.05989066975297
-13.8966768007158,-0.874780869872645
-15.7301390280384,-1.00834437047076
-17.9210211435945,-1.13252110706553
-14.673989576757,-0.932797871667882
-15.1741973082836,-0.967241647713536
-14.4366687271095,-0.91930970576095
-16.2744394265922,-1.04335383321246
-16.0255411349566,-1.01771622600145
-15.3558125852272,-0.973673303402241
-15.4172498579164,-0.975477092611121
-16.7818895974135,-1.06900867743101
-15.4103172141695,-0.982627852321705
-14.6164384945376,-0.934175858447622
-16.2236685379178,-1.03013770361204
-15.1476797598422,-0.965976906009195
-15.9580481026074,-1.01991502073608
-15.1271051713645,-0.964753587141396
-12.7843299719812,-0.822469892364197
-14.7686448034165,-0.940178642738401
-18.2912768313932,-1.15181592296063
-16.1161863488465,-1.02697663119085
-14.57284335136,-0.923760928599657
-16.0712397241831,-1.02409575164391
-14.4993419626866,-0.921320310203032
-16.4566087599304,-1.04434399826573
-15.1377389536375,-0.964770585887968
-15.8623167081012,-1.01177938270688
-15.3461832323485,-0.991118098854487
-16.3388242637627,-1.04054291182374
-16.7411908165398,-1.06657092566179
-16.4711102107782,-1.0470959160615
-15.5320932357316,-0.990059756504506
-15.5757961019549,-0.999732062398481
-17.4123655159289,-1.10412056715105
-17.3636169902894,-1.09766640084657
-14.7599740092634,-0.939382707832295
-16.2304508444137,-1.03395102934348
-18.0328004950609,-1.13720159655504
-16.1782524842593,-1.02913529535471
-16.6141207188406,-1.06176589756357
-15.1078022773485,-0.965708069117589
-14.6283621411179,-0.925925189611062
-14.8869939294319,-0.947722877049569
-15.8580153814546,-1.01080446966171
-16.3521417549855,-1.05271948101475
-16.5875121940811,-1.05676279540182
-17.9627755882995,-1.1334937993092
-17.7272249921942,-1.12729756641234
-14.2808747636059,-0.906112803509687
-17.5040432973853,-1.10851100879431
-15.6638348408517,-0.997228941179148
-16.0813497222927,-1.01784220616425
-16.1019674313777,-1.02598542047287
-15.207648544164,-0.969182616798834
-14.5982653586287,-0.928279261622569
-15.7696995933104,-1.00420525567872
-15.3079741850792,-0.974186958347094
-16.7983630995059,-1.06918930347952
-15.5795988216923,-0.993368221835347
-14.8973023192041,-0.950589226082517
-15.8046501505795,-1.00709976925292
-15.3752210644169,-0.980606072418616
-15.1184715389448,-0.960708547728097
-15.1591153271934,-0.966304639785952
-16.2183259396357,-1.03401055744926
-17.5886733609898,-1.11314618366512
-14.8467801017853,-0.945256708068824
-16.6254757760448,-1.06047873477197
-15.6453188319277,-1.00636011103988
-15.6326137904452,-0.998229898224672
-17.6139034928936,-1.1161969092105
-14.8741511416372,-0.968147696638549
-15.9346274899321,-1.01593546718997
-14.6136094666877,-0.929708242815698
-15.4673417033604,-0.985521946518962
-13.8950040041156,-0.880203187784085
-15.7186298841791,-1.00305768123171
-17.985619352352,-1.1342516409186
-14.6905432615872,-0.934192047801131
-16.0275534308955,-1.02134546805933
-15.1882356740132,-0.968022587086257
-15.0166593364773,-0.953262938388143
-15.8942014471003,-1.01552892348443
-16.4430067515497,-1.0444108674955
-16.5522568978544,-1.05486665990917
-15.5529478945474,-0.989991552227924
-16.7248450812749,-1.06371736393693
-13.6136196600795,-0.858806643659854
-17.1047144208373,-1.08395949500896
-15.2497609946351,-0.966559208818414
-18.7833170455382,-1.18127420628107
-16.1278458752589,-1.02866567744708
-15.8809401142321,-1.01217531451941
-15.297415743956,-0.976295571475891
-15.8056387091966,-1.01298111667392
-17.6433720062126,-1.11813159068706
-14.0053958704725,-0.886745089803142
-14.8261685048528,-0.944482388498712
-15.1763025350663,-0.961831915713316
-16.6976305065021,-1.06138053074142
-13.8864462892317,-0.878713067768657
-17.4891508562375,-1.09663324790628
-16.0124713078923,-1.02453363493564
-16.0888086264837,-1.02133032012225
-15.5632921564426,-0.991927489445876
-15.6217030898688,-0.991003213452355
-14.8047642003141,-0.935388087258236
-15.5987406497973,-0.994397762488913
-15.6831438648212,-1.00129373271152
-16.8296851921279,-1.07010733416855
-16.0906892088016,-1.02842408102564
-14.7272333136237,-0.941449033985238
-17.99422984594,-1.13574707885457
-15.3044471229187,-0.98541273808203
-16.0429873779454,-1.02274850218665
-16.3971000616798,-1.04335426676408
-16.0488622754854,-1.02534240400848
-15.8648438128285,-1.0108990736424
-16.4878512833452,-1.04719657876356
-15.5292502497864,-0.987988702324989
-15.5602580490567,-0.984470998503792
-17.1433912846513,-1.08511157716343
-16.9297622837332,-1.07558699889943
-15.9076526021201,-1.0074983810977
-14.3081390567545,-0.910665640074972
-15.0838063074543,-0.967981084025893
-16.6378741166618,-1.05946440322911
-17.3286907683165,-1.10022945133624
-16.580802904013,-1.05006631742943
-14.8284901547714,-0.939917842294001
-15.3956789549986,-0.973595225333538
-17.5868091067862,-1.11054557520043
-16.3806961144788,-1.0432113314547
-15.0603968548367,-0.956575013887489
-16.7947718098442,-1.06833319725917
-14.8440124644217,-0.942344453449833
-15.8162618951025,-1.00552985271953
-16.4974352145856,-1.04967793657669
-16.1811034731583,-1.03279897361983
-16.3906838569263,-1.04939799854062
-16.1096977391382,-1.02148365227867
-15.8009016513997,-1.00610180114576
-15.8546639954357,-1.03782258221825
-15.1053039615133,-0.963550711456666
-16.8880701701838,-1.07375606436073
-14.8182918908856,-0.943988978565365
-16.064832600124,-1.01802082818845
-15.6948145086915,-0.998848790902712
