rho_hat,se_rho,t_rho_H0eq1,alpha_hat,t_alpha,beta_hat,t_beta
1.0007260559677,0.000426218521011232,1.70348291288359,0.686711707724268,4.55063402397074,0.0452716246208338,15.2965346993987
0.999927125518254,0.000418304598910241,-0.174213914777375,0.380554006838285,2.49926823777351,0.0514799003079586,17.5832479979669
1.00023003962575,0.000406663741523241,0.56567527975454,0.39889307691675,2.72416870523056,0.0492927788428042,17.5696111418276
0.999290941653127,0.000440056259117916,-1.61129022069594,0.311531634502592,1.97480883955952,0.0544682562314638,17.777309138748
1.00041742841158,0.000398923575794293,1.0463869194602,0.698188987056333,4.93228847076193,0.0472072117525365,16.8201096957157
1.0004822406383,0.000404788823485599,1.19133881747954,0.653079330622071,4.58224966522572,0.046648039373223,16.583160251809
1.00053570077948,0.000431872941215066,1.24041292785918,0.570201803542713,3.76389784575944,0.0460997690443213,15.647310154214
1.00037203503384,0.000423321119822175,0.878848270060162,0.508937224195481,3.35783329645118,0.0476487000597355,16.3595626188209
0.999709594337952,0.000428925348516191,-0.677054091237621,0.428520336200178,2.79981568674746,0.0521640170729208,17.3653268705942
0.999811077971217,0.000424575635642561,-0.444966721881235,0.386093154226706,2.53199350334094,0.0516856808568072,17.4842073744102
1.00036015133832,0.000425486545948174,0.846445890583645,0.496394560556702,3.26906569950873,0.0480566040507579,16.3523714500119
0.999543535855743,0.000399891788958839,-1.14146915955896,0.23263893844892,1.60020888777872,0.0538157475489755,19.3795084878016
0.999668826520119,0.000421288541934173,-0.786096574951234,0.282478184648479,1.83221862683612,0.0530385597157099,18.0692348096492
0.999592436135931,0.000444569174921933,-0.916761410957139,0.417520946393918,2.59484586980428,0.052988420112946,16.9232350173927
1.00001511493958,0.000436047502287002,0.0346635160236927,0.47280863843261,3.07279068267994,0.0494615177001439,16.4989774942209
0.999579266660599,0.000430030421362832,-0.978380408686311,0.391214561728248,2.5433358736803,0.0527540757954773,17.5840157638019
1.00004233669827,0.000420101816439565,0.100777232125284,0.635697199494,4.30837533287506,0.049081315821694,16.6916445745615
0.999906293071011,0.000407711756748199,-0.229836219921547,0.484271338020106,3.3050832929189,0.0509606526710393,17.8052528301676
0.999857386392419,0.000419913882829716,-0.339625845708091,0.446356666069477,2.97670253692793,0.050761206205979,17.4347120230775
1.00037437553927,0.000396936930443091,0.943161269613851,0.532314165335946,3.7343742646414,0.0480952649116648,17.4097357968493
0.999848416049949,0.000430130050903007,-0.352414228517591,0.538294891272836,3.53931804545134,0.0506980877204105,16.8348168467737
1.00022146936169,0.000414697489028264,0.534050404319358,0.559979556058066,3.81531614830608,0.0487107855145237,16.8426496264504
0.99993095646545,0.000436990331296764,-0.157997853969187,0.418552217820072,2.67910720720594,0.05083417557011,16.7394633102872
0.999772855580682,0.00044732293932656,-0.507786208459501,0.430878598430988,2.70472843992221,0.0513821447371363,16.5353193168287
0.999835824763629,0.000418853908679236,-0.391963004210815,0.413630589158178,2.76259051758847,0.0511716207400325,17.6064408869775
0.999726051074772,0.000428581197215453,-0.639199589268599,0.525618404770518,3.50580639684412,0.0507365796261587,17.0868149498323
1.00046632187956,0.000426255059281139,1.09399728966232,0.766677359453287,5.2136901291312,0.045930300763337,15.4868982890443
0.999880064735698,0.000437640749490304,-0.274049581630087,0.442038732226477,2.84261317617643,0.0508366878197269,16.7292439554977
0.999725289380686,0.000387263711968277,-0.709363182825152,0.2858035747087,2.02210012291346,0.0531442185350183,19.5920652952589
0.999774960000254,0.000427288823272202,-0.52666952068304,0.406157975054474,2.64261305503649,0.0515678821371855,17.3553448692719
0.99998802181487,0.000424713258020669,-0.0282029932046448,0.504788228537024,3.34047099648198,0.0500821562431559,16.9170527332728
1.00037525766397,0.000443396948728379,0.846324416624736,0.635233854101729,4.08808727877814,0.0469841632462723,15.323972407593
0.999949542986265,0.000448578236643335,-0.11248208141491,0.396295945306916,2.4535386836298,0.0509918501748449,16.3320245827669
0.999843134809546,0.000461607832866916,-0.339823502300576,0.576025165926274,3.53089427254038,0.0505456869185284,15.6038478132158
0.999938816251368,0.000400761024538982,-0.152668909612943,0.486670278133096,3.3996101868268,0.050451032745219,18.0481773202392
1.00055985789437,0.000411995150074622,1.35889438084486,0.526606110904914,3.6080811827738,0.0468286983257801,16.5144259531337
0.999714597014549,0.000433855009134366,-0.657830333734677,0.472553333015321,3.03745969099167,0.0523087456251213,17.0600400025168
1.00097204727079,0.000436442059321196,2.22720805666211,0.953840653592037,6.44842748100475,0.0419762644899707,13.8958529712724
1.00032048974279,0.000430358294077785,0.744704464160959,0.685424166405643,4.54331516421176,0.0473097016173453,15.7552701700401
0.999630083273577,0.000405606508016557,-0.912008853683173,0.550593440940974,3.88817944325154,0.0513593433234074,18.15551291648
0.99990927841513,0.000412732198940067,-0.219807383826834,0.263830916159946,1.74826781632292,0.0522608930836273,18.1666988952622
0.999856968204679,0.000449983165131847,-0.31786032546184,0.501209564134447,3.12418766674941,0.0510993105199904,16.1728090749448
0.99986300165443,0.000405049984367997,-0.338225776713015,0.242447103013679,1.63119556130006,0.052520628665157,18.6271094261207
1.00068804742764,0.000428148304516134,1.60703060220968,0.570698769714832,3.74470291353935,0.0460943550557658,15.5884691633851
0.999977524724464,0.00046138724033762,-0.0487123907441076,0.480431689376044,2.9343450121337,0.0502643511012027,15.6524128541167
0.999609327352881,0.000421143854065431,-0.927646559122389,0.374660118606738,2.46233704045921,0.0530065235924108,17.9517788731044
0.99972038098842,0.000448718652806123,-0.623149962301295,0.494338513633869,3.10368209771606,0.0518540697924704,16.4348687839853
0.999839968260758,0.000450350124728495,-0.355349605682879,0.376087839020966,2.32098756184254,0.0515246893328183,16.4622809126861
1.00057811188086,0.000396840018580671,1.45678826174108,0.56292369936611,3.99571707276142,0.0464560919954898,16.9995822236868
0.999277778074889,0.000393998603383839,-1.83305706900529,0.326557991702286,2.33118605035725,0.0546272832943185,19.8665102826856
0.99992272641888,0.000380038549847044,-0.203330901959428,0.401355992453611,2.91213177961672,0.0515739289335452,19.3194936217471
0.999803188932618,0.000451494807529136,-0.435909924323441,0.524542472407418,3.27751282531945,0.0511402038490569,16.1388547213648
1.00025501739124,0.000419449842435546,0.607980658098917,0.594883682402179,4.05337920062971,0.0474162688081339,16.4637597708766
0.999005638403703,0.000458455347572182,-2.16893881064552,0.431858240136944,2.68278135823627,0.0555065870380261,17.2149739247468
1.00038231714636,0.00042721619776842,0.89490320910347,0.521576335051685,3.39599334823092,0.0480312360721584,16.1863592103342
1.00015204871121,0.000410976691211369,0.369969184293756,0.517421551577807,3.55421349857502,0.0487124613751022,17.1776990749573
0.999835335870366,0.000445495788609223,-0.369619946684717,0.450601953897481,2.84997402649054,0.0510212314538959,16.4768247267649
1.00036149989035,0.000426679431389609,0.847240020862845,0.55674209152943,3.68450660028439,0.047365444402114,16.1308651635523
1.00039386682642,0.000451545602875555,0.872263673734631,0.581517168263846,3.68379680450043,0.0471232422067897,15.1603032324078
1.00010525754334,0.000426371803685519,0.246867973993467,0.654362001581732,4.40438898220215,0.0483874903145752,16.3000788242325
0.999790964201173,0.000405418424264817,-0.515605079385393,0.430571515609667,2.94580823563213,0.0520213690805174,18.236748624827
1.00023903170083,0.000414993364137242,0.575989212077865,0.537978192294231,3.68746272942108,0.0480265045149128,16.8303162460403
1.00021354986376,0.000451058318030287,0.473441803925035,0.625085023993485,3.93624227605998,0.0484167309753521,15.3414026111942
1.00049516342826,0.000426956060069304,1.15975266442489,0.517633017952597,3.38409540827752,0.0474259497505398,16.0476630930232
0.999844261443762,0.000406239822095517,-0.383366050709625,0.500579712272392,3.41340817636912,0.051708978718648,17.943316297489
1.00015881116515,0.000442589695743354,0.358822554327362,0.530839932859678,3.41972137047662,0.0483535552260489,15.9091388820144
1.00032320500818,0.00045904405088318,0.704082772792251,0.588761210510619,3.66132923653635,0.0474285011471979,14.9858035291479
0.998995399337835,0.00043186003655943,-2.32621816588586,0.280136718829854,1.81265113676233,0.0562881008034477,18.6314364416736
0.999897639312564,0.000451317861402777,-0.226803980498919,0.599516947708644,3.7984077300913,0.0495453444354857,15.8068686093249
1.00038179837813,0.000414422097032068,0.921279007240516,0.604447581261591,4.11740469431977,0.0473064394400886,16.464554205524
0.999331492348646,0.000411947463562754,-1.6227983189226,0.53195331631125,3.66466228028342,0.0534015385286218,18.387949133661
0.99937815901188,0.000422699093092996,-1.47111975937635,0.359310860348955,2.39657035539634,0.0536238922418525,18.2689271242357
0.999846638497138,0.000422766175284245,-0.362757268266536,0.577210203880989,3.89276320940135,0.0502050724768872,17.0231142904341
0.999953577115936,0.000446655732000553,-0.103934374368395,0.689134497703367,4.3980732499955,0.0491906788698947,15.6872626373985
0.999851866243102,0.000453870769922043,-0.326378711110835,0.465151907407816,2.87370097279121,0.0510113222994868,16.1127178600311
1.00095356878939,0.000444330622383311,2.14607938628401,0.777366273239424,4.96492015072247,0.0437288715112916,14.1330008570531
0.998889539914607,0.000423383535172763,-2.62282302720981,0.198338356062666,1.30002040343494,0.0575168273293375,19.37308584276
0.999790736273569,0.000442334311415724,-0.473089518562328,0.514332702420486,3.26549657361741,0.0514611126603464,16.520029290417
1.00007177789228,0.000418710129547911,0.171426214024429,0.576416024652031,3.88170591695353,0.0491626122902136,16.8390556683137
0.999800174490973,0.000420595034690516,-0.475101921196819,0.41006865225893,2.7376123614977,0.0514369177962102,17.6080589033133
0.999284033427816,0.000443699146877517,-1.6136307162689,0.346360005373721,2.20089935630835,0.0541970643354321,17.5703866499133
0.999545346129224,0.000450031882706143,-1.01027035694026,0.707308467596728,4.54776308261835,0.051199494134616,16.1273233739954
0.998925287895086,0.000419468307541124,-2.5620817725505,0.153015473143994,1.00980295497793,0.057586255772437,19.6184855973716
1.00007555629243,0.000391755933629364,0.192865725687839,0.603471199521198,4.35803208450566,0.0490396867830864,17.922801713144
1.00053854916645,0.000436316584900366,1.23430826397686,0.698460221062641,4.63901012720318,0.045459690381387,15.1717749841787
1.00040134117646,0.000432025257731573,0.928976186635852,0.731182335833182,4.80426065508145,0.0468498801063755,15.4623495893582
0.999877650102634,0.000426964220546607,-0.286557728910612,0.528293755485736,3.5381901925879,0.0499551675630618,16.9240211176149
1.0001612304871,0.000430853864701813,0.374211537394369,0.473134088775639,3.05913657092076,0.0495018338215195,16.5031009888045
0.999181465982939,0.000421069817197198,-1.94393894701314,0.342083958751543,2.26055528562454,0.0551549491556463,18.6672270541717
0.999617854148264,0.000375299748327387,-1.01824169464342,0.459535130908055,3.40783880173617,0.0526338333390776,19.8971093157895
1.00043950459023,0.000413391263317048,1.06316855053865,0.664486894234151,4.57431754300856,0.0467986643120486,16.2740566886124
0.999425829324028,0.000426904734933188,-1.34496206996122,0.337069629145315,2.23074921654556,0.0534183227840853,18.0803675151817
1.0002231765577,0.000424399716675448,0.525864059127831,0.579567804917104,3.83279897484905,0.0484885503990546,16.3822001781168
0.999513015164792,0.00042776307719209,-1.13844523095594,0.269304008079555,1.74700524569621,0.0537992693114466,18.0850172083148
1.00017007489995,0.000459633963034901,0.37002248230052,0.440582140007436,2.67046647092213,0.0495839463063039,15.5374399336042
0.999861248278399,0.000402526446151351,-0.344702125607226,0.546208872788293,3.79282311008292,0.0506607138617253,17.92539794128
0.999243270325452,0.000407103188428976,-1.85881539633206,0.353052083480039,2.44718179063532,0.0541760438445907,19.1819661579371
0.999692819296024,0.000425931278105257,-0.721197807641626,0.493670943537186,3.24147250175712,0.0520258782003788,17.3412652163791
0.999507987247019,0.000423739891169516,-1.16111974169682,0.483806667108942,3.22121146899944,0.0527089630519882,17.7274825347987
0.999594419788235,0.000449684361206985,-0.901921985181424,0.360821223924987,2.2332862633633,0.0529732320821833,16.8702051536707
1.00071303928182,0.000442131454483829,1.61273140507546,0.699593184904889,4.54975107190873,0.0448234308490333,14.727501953459
0.999497285819575,0.000421413529437651,-1.19292368495087,0.320950658188254,2.13687007504,0.0533921434660763,18.2539192962443
0.999261253071395,0.000435402953069806,-1.69669710183842,0.347392857189496,2.23498640796465,0.0550049222788774,17.96066891387
1.00022619470782,0.000458930678823466,0.492873364657238,0.605422760355953,3.72673632802836,0.0485023882863527,15.1034002803505
0.999580788164796,0.000445219106474463,-0.941585455583202,0.55295323204388,3.52941461969658,0.0517501811004081,16.5967520860551
0.999892750619975,0.000412878642928692,-0.259760057492809,0.299496572498205,2.00145781852725,0.0516510030006204,18.0751177684953
1.00030328239972,0.000430844285765959,0.703925779546842,0.632702992562426,4.13898725839348,0.0481781148877576,15.9144683932652
0.999979148392482,0.000402143937828911,-0.0518511049304834,0.627603446713891,4.46395955389602,0.0491797337622313,17.5480282985912
0.99931491036623,0.000445007846989661,-1.53950011984029,0.0807146948568973,0.489075970714084,0.0562239316006863,18.091296741867
1.00050435624903,0.000428654483224346,1.17660322885516,0.727486713936489,4.92166822958931,0.0455807152531016,15.423266450045
1.00037843230002,0.000415128592476122,0.91160258985154,0.54876830226263,3.67511378897851,0.0482071556626702,16.6070394379032
1.00004608466965,0.000429257469255263,0.107359039612999,0.523011017063282,3.40447701913935,0.0499469076514199,16.6106034851009
1.00024092615646,0.000440465524570012,0.54698073520702,0.530917339592774,3.43086780486304,0.0480825659345382,15.876273407995
1.00005576720379,0.00045085315948044,0.123692609489306,0.45915560656038,2.85530558725608,0.0499080964344922,15.9509694589287
0.999243419651198,0.000452389867526116,-1.67240781262263,0.458209584572516,2.87272185411915,0.0538678921937678,17.0246304449463
1.00056387510271,0.000412873704327369,1.36573266061032,0.565244639163436,3.82571443816388,0.0470499213626229,16.3762660518349
1.00027541628847,0.000404486039905483,0.680904311390849,0.678407173693721,4.83543741374302,0.0470164993942901,16.8304633929257
1.000645114408,0.000414622551057237,1.55590767158201,0.684540992371692,4.60566682542998,0.0460026455985173,15.8530392428492
1.00069044016849,0.000424877615064637,1.62503305424403,0.590608306842965,3.90658804746775,0.0459063156690235,15.6463500051452
0.999829627720656,0.000385456795235884,-0.442000975075373,0.399691732286987,2.83747330452626,0.0519954479390433,19.1771511421666
1.00009971592984,0.000425557795940254,0.234318183795157,0.462130448327863,3.05606337132849,0.0495666209758083,16.8284405036975
0.999715627582626,0.000474893617281322,-0.598812885719269,0.52267532841362,3.12573254486604,0.0512310728847137,15.4543898806944
0.999122426414399,0.000394090850249726,-2.22683065350355,0.215463811469957,1.51471052238133,0.0561263242068525,20.3899569669249
0.999219835186752,0.000420145144605788,-1.85689355991396,0.221190805047818,1.46264665089981,0.0553360332550883,18.9608613696661
1.00055505473081,0.000464812765942228,1.19414691565999,0.755100940943983,4.6793378866817,0.0453932183526552,14.0913901521754
0.999504083280826,0.00042164156741713,-1.17615709051703,0.480410608219846,3.19729429161003,0.0530312727884837,17.8365701471556
1.00024352424741,0.000439558557422533,0.554020035103445,0.686216278664389,4.41477266024957,0.0479949256167689,15.5383156438181
1.00084679815556,0.000441598894263317,1.917573088511,0.755842758284787,4.90822745354745,0.0436894370004946,14.3929837813218
1.00046625277965,0.000418019342181454,1.11538565945755,0.573368450183167,3.83042144627435,0.0474391266991515,16.2907901379425
0.999978395124584,0.000429189495386914,-0.050338779602066,0.602532889103278,4.04220598775982,0.049083220222162,16.5072345212299
1.00001191461418,0.000437044028778453,0.0272618166587778,0.285795380150109,1.78943807972541,0.0512686218707444,16.9375659899614
1.00062623016079,0.000409853988425666,1.52793477304911,0.678820038628466,4.69603482972741,0.0455572558751386,16.0680144905943
1.00009674819279,0.000391214168818606,0.247302374261535,0.447916730138628,3.20463491461788,0.04968851108133,18.3421007912725
1.00081329052234,0.000423106357033422,1.92218932384812,0.718398154176409,4.80365463631348,0.0449935524384609,15.2209953915547
0.999642082814869,0.000431770714567597,-0.828951971625607,0.364348313090764,2.36816701580425,0.0524563602204557,17.496734963358
1.0002809243487,0.000437111362174827,0.642683702611024,0.627938964324306,4.05124547098889,0.0479694971626072,15.7084376312515
0.999652943867949,0.000448274698815239,-0.774204149751669,0.569906426937595,3.63333190739424,0.0512906676169835,16.3520390962191
0.999560073946853,0.00041115326420669,-1.06998068955155,0.23813406005273,1.58908324992441,0.0540618509659356,18.8238230033951
0.99979210334911,0.000428650764384995,-0.48500240327032,0.470976327784311,3.0647181799159,0.0517191451427451,17.1472017504334
1.00055234880303,0.000428642684577144,1.2885996259843,0.560698882447642,3.67375539687888,0.0469201168987,15.7976851080201
0.999828727630874,0.000419431000076916,-0.408344564646416,0.302456404493496,1.98871999085064,0.0519356929583505,17.874583168372
0.999845872629883,0.000405826676415138,-0.379786197100008,0.405986723994847,2.80157731756674,0.0511630635723701,18.1806637177584
1.00029269131229,0.000401504296767076,0.728986749701939,0.590325040866634,4.09980057673013,0.0482149768464326,17.1751007632885
0.998709227355795,0.000420402394309514,-3.070326576814,0.166039097897243,1.08848952621148,0.0586903127977428,19.8434742903686
0.999431533779044,0.000415586486921855,-1.36786502652301,0.168693210358769,1.10383373493109,0.0548211329972329,18.9632639159067
1.0000428124649,0.00041729760302633,0.102594562223095,0.407650438605483,2.7154422854686,0.0502592640432952,17.3772604962437
1.00004940449115,0.000397121040769597,0.124406631928524,0.476494766221971,3.33445866860226,0.0503748002379085,18.0845074322234
0.999587681518091,0.000422542775751502,-0.975802937762391,0.498666078232828,3.3078682232965,0.0526105496131219,17.6311976209595
1.00016490979093,0.000461026881754892,0.357701031007202,0.632339208991785,3.94209879482616,0.0478547166742958,15.0288752505379
0.999517894330935,0.000429793543057502,-1.12171454609514,0.477088633344917,3.14049197476994,0.0526135710846299,17.4824774757184
1.00004746393043,0.000464268577530794,0.102233777435415,0.592227579937047,3.65035071518331,0.0490307682695168,15.1968559065721
0.999520596200352,0.000396486946204449,-1.2091288357352,0.14556936186936,0.990511037334176,0.0551100409026184,19.8232590212672
1.00006573017729,0.000437198321545053,0.150344075096918,0.422382446573633,2.69893816472474,0.0499146364284102,16.5165512851965
1.00044416329558,0.000446140907848494,0.995567292220217,0.73795405695023,4.84242764939999,0.0454974061417608,14.8684321969033
1.00037602971239,0.00042739096432861,0.879826069750305,0.5597054559845,3.68167798063245,0.047675298063686,16.0934415633435
0.999720433028449,0.000405210228168918,-0.689930688112608,0.451145140342334,3.15348210524969,0.0514965664367018,18.293348884719
1.00072634783873,0.000382453492890647,1.8991795139458,0.553368308733297,4.04243371232002,0.0462267045238081,17.448435546953
1.00068818033578,0.000411809416680416,1.67111364603925,0.613827891881846,4.17210524560045,0.0460675336771689,16.0927996932647
1.00038567599833,0.000424035888013219,0.90953621907228,0.558068079885525,3.69798502457031,0.0475227839382933,16.202654052448
0.999823500564488,0.000435839808001323,-0.404964008040437,0.40081094465613,2.5667063198958,0.0513411537272558,16.9690086251284
1.00020249791535,0.00044786242509281,0.452143122531244,0.508739347202698,3.21685194717268,0.0486016465053509,15.7282860774031
1.0002672937795,0.000432449689005927,0.618092199622247,0.387633938891541,2.48588271718558,0.0489632598749843,16.4852932450515
0.999575580250245,0.000404822751898906,-1.04840883513558,0.139854307022214,0.936091417911407,0.0542986692571098,19.3298206689251
0.999786180461371,0.00040028262034964,-0.534171427283303,0.404720156309889,2.82784677248886,0.051162962606214,18.5036102860983
0.99926671368811,0.000432305356163683,-1.69622305491909,0.118546781374052,0.746506658694654,0.0561241119388291,18.6073522700558
0.999955529828786,0.000438640822981328,-0.101381743067592,0.710288178673736,4.62397767040652,0.0492047415848764,15.9296752706093
0.999867324865897,0.000431293490622019,-0.307621461922903,0.325699403887941,2.054502052559,0.0521143056059498,17.2643391834092
1.00006081221536,0.000432339782409955,0.140658384533524,0.383187903346156,2.45828059433995,0.0501524239951756,16.7995786031156
1.00029131891757,0.00041119320958746,0.708472102120118,0.610558463047916,4.18596771787511,0.0478745176860088,16.7206707803024
1.00029329647573,0.000409821215414528,0.715669332616072,0.69498118119485,4.8368055270281,0.0473153833757496,16.5533134977899
1.0001116649079,0.000438720997291262,0.254523737376847,0.37305142298187,2.34976732904846,0.0502132384674547,16.5196243780072
1.00011019154874,0.000446076145442685,0.247024078430015,0.640965123709545,4.06471159234007,0.048895549264951,15.6120053908857
0.99934658766303,0.000407772710860682,-1.60239348923268,0.205355014009645,1.37995865429527,0.055566429656522,19.4006136679184
0.999672305779945,0.000408960747602409,-0.801285262647132,0.385426477991373,2.62652051499048,0.0525623152942,18.3746147123291
0.99981393318459,0.000444845391932287,-0.418272997280648,0.509249573540107,3.23990833123861,0.0508338366914921,16.3898031398462
0.999829386190975,0.000414099085011823,-0.412012040596156,0.445350830111421,2.98571655587105,0.0520910002320058,17.7810862278785
1.00026500715175,0.000452565822711167,0.585565984997435,0.5264627368931,3.28150731759956,0.0484199106021744,15.4411605709502
1.00013688262613,0.000409460478305248,0.33429997125049,0.403173832072735,2.69653183925271,0.0502504671660905,17.5778304593407
1.00013017592348,0.000416513084750862,0.312537416590533,0.56646419502354,3.8481085335547,0.0489980246597952,16.8805626549728
1.00009105895308,0.00042763994950227,0.212933691497092,0.552809459203853,3.63356900449955,0.0496771923698415,16.5485958922236
0.999136014847733,0.000457362130026774,-1.88906141445613,0.389561143932548,2.41380849986921,0.0549783213480886,17.165722131811
1.0004052325044,0.000456187347834063,0.888302813138693,0.552356344980819,3.44085512768104,0.0471528313108908,15.0497471301048
0.999899921628169,0.000425247897196411,-0.235341250341095,0.506109604531965,3.39574608587413,0.0499014810770029,17.0113187202972
1.00012063575236,0.000435679861070118,0.276890816254433,0.660618258665014,4.35598036083306,0.0484816050630529,15.9293780069238
0.999433456301297,0.000400702842978018,-1.41387491661464,0.400185635370031,2.78835281296388,0.0539169069255405,19.0971989963031
1.00078224326038,0.000416291372438259,1.87907632051507,0.532729864956996,3.60301101286826,0.0455357107105302,15.9849659227412
0.999828228411986,0.000448441381631797,-0.383041340628936,0.442953737328634,2.79316247324372,0.0508769700175438,16.392110815567
1.00031250548528,0.000419898167265365,0.744241127111731,0.709628050981309,4.82528567036822,0.0473738445544855,16.1066640641174
0.999970700768668,0.00040509865727656,-0.0723261625431933,0.565806355763778,3.93020786073295,0.0500113192464738,17.6048108181359
0.999799209025159,0.000431158988792074,-0.465700542168965,0.573268233169867,3.75472815834058,0.0510276496642147,16.7883208683261
1.00008806296597,0.000408336155565148,0.215662915880289,0.742355942551452,5.26614357938069,0.0478611021502497,16.8087633020606
1.00029000858371,0.000428946815909598,0.676094501587318,0.544276830944188,3.60002377077344,0.0480908029406895,16.2109237605074
1.00010361157519,0.00040886572175984,0.253412232135603,0.595981856046798,4.13635429699075,0.0488003703139298,17.1475743670559
0.999635965789416,0.000401805247205692,-0.905996656628297,0.417754089562788,2.89717777692073,0.0526426791708644,18.6697690890188
1.00034088624677,0.000389144244223,0.875989435347248,0.560929688708988,4.05638674854865,0.0479553935143195,17.7368467240634
0.999786595439752,0.00041222426098686,-0.517690442907863,0.488022254659136,3.33967176262493,0.0510196061040965,17.7746347473009
